,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Density Value (g / ml),Density Uncertainty (g / ml),Source,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol)
270676,8c63e6c50e2d416897f0bd3663c89141,313.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2003,0.7666600000000001,0.001005,10.1021/je501041r,CCCCCO,Solvent,0.7997,,
270677,a3688288f8934e7a80f888035556a3a7,313.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1004,0.7828800000000001,0.001005,10.1021/je501041r,CCCCCO,Solvent,0.8996,,
270683,57b2ea21933f42c3ad76fbbd87083696,313.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1,0.7653800000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.9,,
270684,7644401ea06145bfa4b5801cca0c33db,313.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.06,0.7738600000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.94,,
270751,fdd54db8a9b14f5bb5ab90613f5bac51,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.9,0.6881300000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.1,,
270752,49d551d65d2245caba072f7cc689fb5b,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7995,0.6939000000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.2005,,
270753,2c67846bcaf3476188fa87d68b50766d,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.6998,0.7006200000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.3002,,
270755,2b66fa0fb429410495fb277994a9d477,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5996,0.7086100000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.4004,,
270762,95d1d1e6538b41979acdd8afdfa0b90d,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4999,0.7176600000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.5001,,
270763,d58810d4a65043a1811efa794f2c8c3f,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4,0.7281700000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.6,,
270766,c9c0df94ca504ea29e030c8bebcec147,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.06,0.7780300000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.94,,
270770,945ea41b7bc44ec4adcb705a66e9a8b7,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.9,0.6838600000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.1,,
270771,8ef90d091687458ab9ffc6782f6806cf,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7995,0.6896100000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.2005,,
270773,1dccd3b0f7234ec6a0647e90727f63e3,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.6998,0.6963100000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.3002,,
270774,a14c275b23ba41ef8bc4bac395a94e90,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1,0.7695700000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.9,,
270775,3172a29f5f324078b7c471a840f3f9ac,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5996,0.7042800000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.4004,,
270776,9644a64814db4f388bab2ea206d0d390,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4,0.7238800000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.6,,
270778,f3a00514c8fd40649bf094dc2f5b6478,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.3,0.7364100000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.7,,
270779,0828554aec8640f394d3bf8e4628da00,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2,0.7513300000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.8,,
270782,d064ced51973420baeba918feaf517ce,308.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4999,0.7133500000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.5001,,
270784,50f9fdadb2a94affbc9d2fe5070759f9,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.3,0.7406700000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.7,,
270785,a7888ce2eaae4ca4a7614725ded5c6b6,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1,0.7737200000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.9,,
270786,b73a8f6c3f244cf98de37d0f197d2fff,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.06,0.7862200000000003,0.001005,10.1021/je501041r,CCCO,Solvent,0.94,,
270792,ca8b972e55e146759fcf4f35af28c4c1,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1,0.7778200000000003,0.001005,10.1021/je501041r,CCCO,Solvent,0.9,,
270801,ffe3f16a4258400a94fcc7cc82826b35,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2,0.7555400000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.8,,
270802,fa30cc057e6246b7b6b6c7c6eac7c7eb,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2,0.7597100000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.8,,
270803,47e92f5676a24aefb92b9f1081e15e31,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4,0.7324200000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.6,,
270804,1341c6de11c04f7c90bed65ab08dddd0,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.06,0.7821500000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.94,,
270810,27155ae863bf44e9b2d0ddab603b8d01,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.3,0.7448800000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.7,,
270813,ea9f20b2799744d888c4587fbcc0c4e6,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.9,0.6923600000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.1,,
270814,d8ea1ae9f68c4cb9b1d634f58a72c3af,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7995,0.6981600000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.2005,,
270815,27cc57569e914f6c818b1adc7f89ea66,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.6998,0.7049000000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.3002,,
270816,750b6665f3ca489989d9dc7b63bb8bc4,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5996,0.7128800000000002,0.001005,10.1021/je501041r,CCCO,Solvent,0.4004,,
270817,561a68f149e14238829f6b84f69c03c5,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4999,0.7219300000000001,0.001005,10.1021/je501041r,CCCO,Solvent,0.5001,,
270820,0bee0c47fb1d484eb3fc6430225188c4,313.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5999,0.7132700000000002,0.001005,10.1021/je501041r,CCCCCO,Solvent,0.4001,,
270821,143c472f788a4af5a77a6685b86a8be6,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.8569,0.9350900000000002,0.001005,10.1016/j.jct.2008.10.007,ClCCCCCCl,Solvent,0.1431,,
270922,49cbda97ddb149309cdec27da01dbddd,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.5967,0.7288000000000001,0.001005,10.1021/je060355j,CCCCOC=O,Solvent,0.4033,,
270923,27f42ab37069437a9406af49cb6224ab,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.4902,0.7531000000000002,0.001005,10.1021/je060355j,CCCCOC=O,Solvent,0.5098,,
270986,4439a21401204d1e93c604324cb0a5aa,303.15,101.0,Liquid,2,O,Solvent,0.9435,1.0323300000000002,0.001005,10.1021/je700672f,OCCOCCO,Solvent,0.0565,,
271006,2924297795be413db00c2ed9ad612395,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.2941,1.2413300000000005,0.001005,10.1016/j.jct.2006.05.004,COC(C)=O,Solvent,0.7059,,
271037,a22ece8ab56b46e1838d7e0305b7bfcd,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.7763,0.6956300000000002,0.001005,10.1021/je060355j,CCCOC=O,Solvent,0.2237,,
271038,d3ef8f4f570e47dd9057d1fc3a5b9e45,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.4547,0.7653600000000002,0.001005,10.1021/je060355j,CCCOC=O,Solvent,0.5453,,
271055,de8610a13d994f1197d987364eb2580c,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.8491,0.6874000000000001,0.001005,10.1021/je060355j,CCCOC=O,Solvent,0.1509,,
271303,59dd1419bd4d4a58a2ba91c34f3c0f81,313.15,100.0,Liquid,2,O,Solvent,0.093,1.101695,0.0010075,10.1021/acs.jced.5b00662,OCCOCCO,Solvent,0.907,,
271325,427403bf6d524dcfacc5992dcd809bda,303.15,100.0,Liquid,2,O,Solvent,0.093,1.1088810000000004,0.001008,10.1021/acs.jced.5b00662,OCCOCCO,Solvent,0.907,,
271328,d38ec86fcef14365a0039cd6ce2ebfec,303.15,100.0,Liquid,2,CCCCN,Solvent,0.4886,0.8246730000000002,0.001008,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.5114,,
271329,d091df3ab0494d65abb54b6efd3a4f26,308.15,100.0,Liquid,2,O,Solvent,0.093,1.1052950000000004,0.001008,10.1021/acs.jced.5b00662,OCCOCCO,Solvent,0.907,,
271330,259104bf41864f42be1ff6346f7f4f41,298.15,100.0,Liquid,2,O,Solvent,0.093,1.1124540000000005,0.001008,10.1021/acs.jced.5b00662,OCCOCCO,Solvent,0.907,,
271363,09a9ffae67ff4a83a4d7770cd92e25d3,293.15,100.0,Liquid,2,O,Solvent,0.093,1.1160180000000004,0.0010085,10.1021/acs.jced.5b00662,OCCOCCO,Solvent,0.907,,
271369,8a718015da234488ade08965e844e1de,293.15,100.0,Liquid,2,CCCNCCC,Solvent,0.4513,0.8259890000000002,0.001009,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.5487,,
271393,275ce34f115242f7aeb2804f86ee4ce1,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.8612,0.9394800000000002,0.00101,10.1016/j.jct.2008.10.007,ClCCCl,Solvent,0.1388,,
271399,1f179aeadf524e7cb4ffe8cde0e59cb7,298.15,101.0,Liquid,2,BrCCCCCBr,Solvent,0.3372,1.2352700000000003,0.00101,10.1016/j.jct.2006.05.004,CCC(=O)OC,Solvent,0.6628,,
271404,a75b98b9d4ae4061af57013075018977,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.3981,0.7797400000000002,0.00101,10.1021/je060355j,CCCOC=O,Solvent,0.6019,,
271409,cbf526078c9044e7bdeabcabc04a7284,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4503,0.8321700000000002,0.00101,10.1021/je034005y,CCOCCO,Solvent,0.5497,,
271426,ed58936518824f55a3b40abf5e9801c7,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.91,0.6786000000000002,0.00101,10.1021/je060355j,CCCCOC=O,Solvent,0.09,,
271438,d05a37b8d7d74def9bdcc244b28014ef,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.7019,0.7057000000000002,0.00101,10.1021/je060355j,CCCCOC=O,Solvent,0.2981,,
271466,45fdab1f13244726923dcefdedb66c50,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.6078,1.4954400000000003,0.00101,10.1016/j.jct.2005.07.009,CCOC(C)=O,Solvent,0.3922,,
271507,d78ade2a4e3b41c38faf534a2fffe73c,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.8503,0.6828000000000001,0.00101,10.1021/je060355j,CCOC=O,Solvent,0.1497,,
271508,6424a7426e3a4fae85cdbd5f208d5058,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.3984,1.2245200000000005,0.00101,10.1016/j.jct.2006.05.004,CCCC(=O)OC,Solvent,0.6016,,
271552,5bf3e7c33db9422daf03b1fe50d41118,298.15,100.0,Liquid,2,CCCCN,Solvent,0.4972,0.8277360000000001,0.001011,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.5028,,
271557,c881be3296dc4f3ea37dfa911c0cefcc,303.15,100.0,Liquid,2,CCCNCCC,Solvent,0.3984,0.8279090000000002,0.0010115,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6016,,
271567,ef4ae9f506b14c42837d83a047a66cb0,303.15,100.0,Liquid,2,CCCCN,Solvent,0.4719,0.8282810000000002,0.001012,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.5281,,
271576,104fbc43045543e683eca44176cc46bc,298.15,100.0,Liquid,2,CCCCNCCCC,Solvent,0.4004,0.8316880000000002,0.001012,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.5996,,
271688,b6bb8df9b21049289044775e3406ea99,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.8975,0.6754000000000001,0.001015,10.1021/je060355j,CCOC=O,Solvent,0.1025,,
271689,d0a1d881d7c04ad6924ae36bb4425e57,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.3961,0.7800000000000001,0.001015,10.1021/je060355j,CCOC=O,Solvent,0.6039,,
271693,b780d1a7141446feadb4fef5741b4c8f,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.563,1.38512,0.001015,10.1016/j.jct.2005.07.009,CCCCC(=O)OCC,Solvent,0.437,,
271695,5dbb2ebf7ea14820b885cc7371d8ce9e,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.4302,1.2194900000000004,0.001015,10.1016/j.jct.2006.05.004,CCCCC(=O)OC,Solvent,0.5698,,
271696,23529b4f81ed4ec38815cc1535ac8579,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.4931,0.7455600000000001,0.001015,10.1021/je060355j,CCCOC=O,Solvent,0.5069,,
271703,2de6d43afdc840a6ab129690cbd7665f,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.7421,0.6972000000000003,0.001015,10.1021/je060355j,CCCCOC=O,Solvent,0.2579,,
271705,cd4e652e63ff451ead36c86349ad6e65,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.673,0.7077300000000002,0.001015,10.1021/je060355j,CCOC=O,Solvent,0.327,,
271707,58bd355694d648e6b50b715f120ad0a7,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.548,0.8314400000000003,0.001015,10.1021/je034005y,CCOCCO,Solvent,0.452,,
271710,0fd617e55d7643d8b88db9625f120348,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4656,0.9896100000000002,0.001015,10.1016/j.jct.2008.10.007,ClCCCCCCCl,Solvent,0.5344,,
271713,35cb278a544c42e4b2fb6119738ced04,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.5235,0.7398400000000002,0.001015,10.1021/je060355j,CCOC=O,Solvent,0.4765,,
271716,d9b857b51c24475897d2985739c67402,313.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.5433,0.9366700000000002,0.001015,10.1021/je800197t,O,Solvent,0.4567,,
271717,b60907f2acf9449ebf7b165fa72291b3,293.15,101.0,Liquid,2,C1CCNCC1,Solvent,0.4387,0.9175000000000002,0.001015,10.1021/je050005h,O,Solvent,0.5613,,
271722,e17500aa051c41768123effd7c39fff9,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.8679,0.6810300000000001,0.001015,10.1021/je060355j,CCCCOC=O,Solvent,0.1321,,
271732,fa986bc0c1e64923bd5e75a5830d191c,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.3037,0.8157000000000002,0.001015,10.1021/je060355j,CCCCOC=O,Solvent,0.6963,,
271737,debd8237473a427e88eafccb015c2597,298.15,101.0,Liquid,2,BrCCCCCCBr,Solvent,0.3612,1.23334,0.001015,10.1016/j.jct.2006.05.004,CCC(=O)OC,Solvent,0.6388,,
271738,b81f78c8d3b644f08d02b6c29d30b314,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.9107,0.6760000000000002,0.001015,10.1021/je060355j,CCCOC=O,Solvent,0.0893,,
271740,9d92f382b8934735b9bfaaaa7910c417,303.15,101.0,Liquid,2,CN1CCOCC1,Solvent,0.5983,0.9397400000000002,0.001015,10.1021/je800197t,O,Solvent,0.4017,,
271742,a8e1742663294b1f80af8fccee8e2473,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.6025,0.7208100000000001,0.001015,10.1021/je060355j,CCCOC=O,Solvent,0.3975,,
271746,a7d3a93f3b7b4d4a8f93ad941f32e130,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.8522,0.6815200000000001,0.001015,10.1021/je060355j,CCCOC=O,Solvent,0.1478,,
271756,2f68871a0a3c4903b83d367027fe685e,298.15,100.0,Liquid,2,CCCCCCN,Solvent,0.45,0.8367510000000001,0.001016,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.55,,
271775,2cbc7b9936e0423392c39fade81c927e,293.15,100.0,Liquid,2,CCCCN,Solvent,0.4941,0.8331300000000001,0.0010165,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.5059,,
271802,0eaf3b83cb0148a997b3caac5c604833,298.15,100.0,Liquid,2,CCCNCCC,Solvent,0.3918,0.8339970000000002,0.0010185,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6082,,
271846,0164a078a3f2406c92788742c3cbf5e7,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.9184,0.6642600000000002,0.00102,10.1021/je060355j,COC=O,Solvent,0.0816,,
271848,6d64b056f3de4f309e60e5c0637f8ff5,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.5,0.8300700000000002,0.00102,10.1021/je034005y,CCOCCO,Solvent,0.5,,
271851,60e9bdc8d7034502b67ffefefdb2c4ca,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.6964,0.7011200000000002,0.00102,10.1021/je060355j,CCCOC=O,Solvent,0.3036,,
271855,28ce727bae6e416ebc189d8910946acf,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.7499,0.6934400000000002,0.00102,10.1021/je060355j,CCOC=O,Solvent,0.2501,,
271856,f2d99e93062e4250a4eea05c9aabb443,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.4646,0.7541300000000002,0.00102,10.1021/je060355j,CCOC=O,Solvent,0.5354,,
271858,f9d9e1c1a4ac4ebab324339f8a8f68b5,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.3401,0.7947400000000002,0.00102,10.1021/je060355j,CCCOC=O,Solvent,0.6599,,
271861,c3f969a604f64d08850c8ab96363a49d,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.3015,0.8131000000000003,0.00102,10.1021/je060355j,CCCOC=O,Solvent,0.6985,,
271862,7fceca9c36d74167979f64fd055307e8,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.9456,0.6701000000000001,0.00102,10.1021/je060355j,CCCOC=O,Solvent,0.0544,,
271870,ab2e6ddfdb454a50a39178bf8c1ecacf,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.3919,0.7764000000000002,0.00102,10.1021/je060355j,CCCCOC=O,Solvent,0.6081,,
271883,0a25dedde9ce477aa8adbebd5bbef9be,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.7995,0.6852000000000003,0.00102,10.1021/je060355j,CCCCOC=O,Solvent,0.2005,,
271887,6af92e5297854f5d9e48cb7a42db83c3,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.3145,0.8058100000000001,0.00102,10.1021/je060355j,CCCCOC=O,Solvent,0.6855,,
271949,ed0eed691b1e4fad941dfe7f1f5ac937,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2047,1.2611800000000004,0.001025,10.1016/j.jct.2006.05.004,COC=O,Solvent,0.7953,,
271955,ee89f21dddab4c308678a756df0e3652,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5363,1.3898800000000004,0.001025,10.1016/j.jct.2005.07.009,CCCC(=O)OCC,Solvent,0.4637,,
271956,8a6e3776068247b8bec326a6d5666041,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.498,1.3174600000000003,0.001025,10.1016/j.jct.2005.07.009,CCCC(=O)OCC,Solvent,0.502,,
271957,2c35f89acc864e50b913ff7eab005c85,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.6158,1.5206700000000004,0.001025,10.1016/j.jct.2005.07.009,CCOC(=O)CC,Solvent,0.3842,,
271980,cd0bb70bf699446f8a128d7924b6dbe8,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4925,1.0312600000000005,0.001025,10.1016/j.jct.2008.10.007,ClCCCl,Solvent,0.5075,,
271986,b9ea14399fc549338108f0c0f3745f0e,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.4045,0.7699500000000002,0.001025,10.1021/je060355j,CCOC=O,Solvent,0.5955,,
271987,328b9c1ea33a4a79a3f714e2469a5c70,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.8285,0.6799500000000002,0.001025,10.1021/je060355j,CCOC=O,Solvent,0.1715,,
271988,0aeda7e9504449658796f518af44bd91,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.8709,0.6732500000000001,0.001025,10.1021/je060355j,CCOC=O,Solvent,0.1291,,
271989,6f88419539d04654992b1204eb1e989f,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.4098,0.7658200000000003,0.001025,10.1021/je060355j,CCCOC=O,Solvent,0.5902,,
271991,8b1f4b7dc67049209134e8b03a58a204,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.9271,0.6693900000000002,0.001025,10.1021/je060355j,CCCCOC=O,Solvent,0.0729,,
271997,4f9296734f7c478dbbbc959bfc5ebfdb,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.9213,0.6689100000000001,0.001025,10.1021/je060355j,CCCOC=O,Solvent,0.0787,,
272006,1b7364c6e3ec458cb01e8d6f0cbb8126,298.15,100.0,Liquid,2,CCCCNCCCC,Solvent,0.3486,0.8420130000000002,0.0010255,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6514,,
272086,122e689869624df08d841a10ace01135,303.15,100.0,Liquid,2,CCCNCCC,Solvent,0.3483,0.8392090000000001,0.001028,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6517,,
272092,e1220c2d75084453986f8598a7c1b2dd,293.15,100.0,Liquid,2,CCCCN,Solvent,0.4517,0.8421540000000002,0.0010285,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.5483,,
272108,6eab7000901340bd87e2bfe3016f8f6f,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.8007,0.6807600000000001,0.00103,10.1021/je060355j,CCCOC=O,Solvent,0.1993,,
272110,be307badb44a4fa092934576faef8285,298.15,101.0,Liquid,2,O,Solvent,0.9435,1.0345000000000002,0.00103,10.1021/je700672f,OCCOCCO,Solvent,0.0565,,
272111,f823f575524544a9a8d1e3777649b731,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.3559,0.7838300000000002,0.00103,10.1021/je060355j,CCOC=O,Solvent,0.6441,,
272114,db8fcec0baf14c7caa2ad84ce28957e2,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.9223,0.6656300000000002,0.00103,10.1021/je060355j,CCOC=O,Solvent,0.0777,,
272117,1e845eb71bb6485fa6b20cef6f125f79,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.8452,0.9404700000000004,0.00103,10.1016/j.jct.2008.10.007,ClCCCCCl,Solvent,0.1548,,
272120,245741fce8994e8abd08cfa64db36543,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.3004,0.8082000000000003,0.00103,10.1021/je060355j,CCOC=O,Solvent,0.6996,,
272127,00fe340bc0b5436da2b4524e62e4d6bf,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.8515,0.6746000000000002,0.00103,10.1021/je060355j,CCCCOC=O,Solvent,0.1485,,
272148,594cd1feef8443558b3cc05d212ecd75,298.15,100.0,Liquid,2,CCCCCCN,Solvent,0.3978,0.8465510000000003,0.00103,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6022,,
272152,4e8eeb91d523430fa70b261448b803a7,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.531,1.3473100000000002,0.00103,10.1016/j.jct.2005.07.009,CCCCC(=O)OCC,Solvent,0.469,,
272167,634c934b70324f39b077c3425250a1f5,303.15,100.0,Liquid,2,CCCCN,Solvent,0.3944,0.8451040000000002,0.001032,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6056,,
272191,5f7ca42bd96f4f89b559c4cd606c71eb,298.15,100.0,Liquid,2,CCCNCCC,Solvent,0.3473,0.8440840000000002,0.0010335,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6527,,
272205,bba98e4eba1e447795e2a4370ac08639,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.2459,0.8304000000000001,0.001035,10.1021/je060355j,CCCCOC=O,Solvent,0.7541,,
272220,3579bc340d0f46ff8eebe9697eb9698b,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.576,1.4802800000000005,0.001035,10.1016/j.jct.2005.07.009,CCCC(=O)OCC,Solvent,0.424,,
272222,92aa247542a049f1941d4ff27656c2e7,303.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.548,0.8263900000000002,0.001035,10.1021/je034005y,CCOCCO,Solvent,0.452,,
272226,10cd1f8aab114a528cb70020a0d3fd06,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.6002,0.7116000000000002,0.001035,10.1021/je060355j,CCOC=O,Solvent,0.3998,,
272227,6a3e26b388f445c3bec27710767b9000,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.5085,0.7319000000000001,0.001035,10.1021/je060355j,CCOC=O,Solvent,0.4915,,
272230,dd832b3d85324d26803860c961586c67,291.15,101.32,Liquid,2,CCCCCC,Solvent,0.2527,0.8270000000000002,0.001035,10.1021/je060355j,CCCOC=O,Solvent,0.7473,,
272236,43662f16272a42faba1c059f8f05babf,298.15,101.32,Liquid,2,CCCCCC,Solvent,0.2846,0.8100000000000002,0.001035,10.1021/je060355j,CCCOC=O,Solvent,0.7154,,
272264,44cc438754dd43e4b8dcce6884fda414,298.15,100.0,Liquid,2,CCCCN,Solvent,0.3995,0.8487950000000002,0.0010365,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6005,,
272268,9c0aedbf1e9e4f8bbfbc40f57fdd7fd5,298.15,100.0,Liquid,2,CCCCNCCCC,Solvent,0.3131,0.8495710000000002,0.001037,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6869,,
272285,bd0d2f92a92e4d3d9a2daf3eedf92dcf,293.15,100.0,Liquid,2,CCCNCCC,Solvent,0.3438,0.8496510000000002,0.001039,10.1021/acs.jced.5b00802,CN(C)C=O,Solvent,0.6562,,
272290,dc01b85943b146178d0a8b03065fef7b,308.15,101.32,Liquid,2,CCCCCC,Solvent,0.8875,0.6651000000000001,0.00104,10.1021/je060355j,CCCOC=O,Solvent,0.1125,,
